scenario_id,leak_exists,leak_start_time,leak_orifice_d_mm,leak_position_m,leak_onset_type,leak_onset_duration_s,pipe_length_m,pipe_diameter_m,pipe_roughness_m,fluid,P_inlet_Pa,P_outlet_Pa,demand_amplitude,sensor_P_noise_Pa,sensor_Q_noise,duration_s,notes
leak_large_0230,1,498.22353942149334,25.89,2073.5,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,34554032.65411009,4909049.526558988,0.059543553968153196,17830.183264077896,0.007318360748988673,1800.0,"large sudden leak at 2073 m, d=25.9 mm, start=498 s"
normal_0211,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,21316285.421713177,4150723.0145897153,0.055170577716258315,38709.14753892338,0.0067001742442309945,1800.0,Normal operation with demand variation
leak_medium_0126,1,656.7933083462653,10.33,6651.1,exponential,61.12310730755114,10000.0,0.508,4.6e-05,crude_oil,15313713.071333118,3416758.317086401,0.07697436623921959,10697.813203653033,0.004229681444450719,1800.0,"medium exponential leak at 6651 m, d=10.3 mm, start=657 s"
normal_0030,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,37298351.8166253,2386841.7384371553,0.05696994200144728,27172.915421015492,0.005727881223849819,1800.0,Normal operation with demand variation
leak_large_0193,1,739.5692276385208,19.05,6787.6,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,31043324.610152584,4584860.465241918,0.03753410636792089,13143.930674301855,0.0062320848005885405,1800.0,"large sudden leak at 6788 m, d=19.1 mm, start=740 s"
normal_0145,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,4469694.157930335,1652773.3357695376,0.02769759551066721,31851.24897239227,0.005529781987844465,1800.0,Normal operation with demand variation
leak_large_0027,1,226.06023053395683,19.65,3751.4,ramp,229.11432020179018,10000.0,0.508,4.6e-05,crude_oil,10559390.818807438,3998226.776163014,0.023713128621534588,12146.935001858554,0.009467106854759445,1800.0,"large ramp leak at 3751 m, d=19.6 mm, start=226 s"
leak_large_0192,1,279.6268988833945,25.5,2163.9,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,26103101.836631667,4882666.842409343,0.07084103734515121,13498.121367055497,0.008726224791523457,1800.0,"large sudden leak at 2164 m, d=25.5 mm, start=280 s"
normal_0167,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,12772329.099757966,2078998.8809998329,0.04113274961390745,23175.35539617804,0.0071520752115989475,1800.0,Normal operation with demand variation
normal_0031,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,31397991.80248058,3598577.045329143,0.02702621395400663,22558.24902371138,0.008194571329134745,1800.0,Normal operation with demand variation
normal_0162,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,21390272.10264674,4509896.9029556215,0.05171250373654718,23194.271274414,0.009884968812096065,1800.0,Normal operation with demand variation
leak_medium_0007,1,250.61747550547136,8.67,7875.5,ramp,253.88970812484217,10000.0,0.508,4.6e-05,crude_oil,8607071.846019117,2646662.767019701,0.06745190785179606,26468.63598083488,0.006504086080690872,1800.0,"medium ramp leak at 7875 m, d=8.7 mm, start=251 s"
normal_0085,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,16872389.446153414,4960113.644818518,0.04812555782083715,20241.61202145183,0.00240085351757547,1800.0,Normal operation with demand variation
leak_medium_0238,1,488.09787875276396,10.38,2017.2,exponential,33.38450661318825,10000.0,0.508,4.6e-05,crude_oil,3860820.0172885857,1311119.347334003,0.07911775539417495,35549.485070033974,0.003959095587843254,1800.0,"medium exponential leak at 2017 m, d=10.4 mm, start=488 s"
normal_0045,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,4308693.698082745,3591019.454778739,0.05605042447670486,38752.87542702917,0.009963715780669097,1800.0,Normal operation with demand variation
leak_large_0166,1,874.3133425571012,26.23,3503.1,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,11661563.678024199,3651511.708295895,0.028590725029162867,19378.332033527244,0.00730590422808441,1800.0,"large sudden leak at 3503 m, d=26.2 mm, start=874 s"
normal_0222,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,28707874.111420278,3924700.492392488,0.047823183679795565,30349.318252051246,0.007973853718704373,1800.0,Normal operation with demand variation
leak_large_0221,1,376.9966932951486,23.61,4599.1,exponential,164.96804947698965,10000.0,0.508,4.6e-05,crude_oil,36772704.44015595,4582810.283132229,0.0582754249760494,24845.456847704696,0.007510468596107586,1800.0,"large exponential leak at 4599 m, d=23.6 mm, start=377 s"
leak_small_0057,1,851.7456191874753,5.29,7016.7,exponential,91.07100024655676,10000.0,0.508,4.6e-05,crude_oil,21306465.2595032,4789552.312296566,0.06906895563465011,31133.74864100251,0.0026260720614685617,1800.0,"small exponential leak at 7017 m, d=5.3 mm, start=852 s"
normal_0201,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,16807061.957668096,2732421.658739368,0.06584456320527743,10977.773297410435,0.0025358241050559196,1800.0,Normal operation with demand variation
normal_0224,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,23589662.496934306,1928013.3802098653,0.07017198505746652,10116.824391433978,0.005562053644288326,1800.0,Normal operation with demand variation
leak_medium_0116,1,429.4128571015743,14.55,3004.1,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,19002120.211765982,3174727.033495197,0.07865035904773586,21207.730194171738,0.003071112555001453,1800.0,"medium sudden leak at 3004 m, d=14.6 mm, start=429 s"
leak_medium_0210,1,206.4327750579238,13.03,4584.8,ramp,172.5104285457375,10000.0,0.508,4.6e-05,crude_oil,19602045.029716782,2709939.607278003,0.04548546161123541,22766.319041491646,0.009924998186947961,1800.0,"medium ramp leak at 4585 m, d=13.0 mm, start=206 s"
leak_medium_0122,1,213.16672807357762,14.8,3252.4,exponential,154.91018626033738,10000.0,0.508,4.6e-05,crude_oil,14845514.243787412,2473245.4794837413,0.07732293304425492,15625.943397166251,0.005833706117135592,1800.0,"medium exponential leak at 3252 m, d=14.8 mm, start=213 s"
leak_large_0198,1,833.7205775118651,21.57,7780.3,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,20008687.29526769,3387306.95179487,0.060025685573339774,21340.453220090465,0.009600275705633078,1800.0,"large sudden leak at 7780 m, d=21.6 mm, start=834 s"
leak_medium_0112,1,841.245272201016,10.37,7968.8,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,10712740.727079913,2945536.8952154135,0.061385117956428495,16019.998762387524,0.0020074088538512393,1800.0,"medium sudden leak at 7969 m, d=10.4 mm, start=841 s"
